"","Age","pop_linear","pop_spline","adminCode","adminNameAsUsed"
"847","38",3584.33233557029,3606.94370293728,"ET12","GambelaPeoples"
"848","39",3369.49804292588,3390.32192433897,"ET12","GambelaPeoples"
"849","40",3154.66375028148,3162.39446205716,"ET12","GambelaPeoples"
"850","41",2939.82945763707,2936.25448572926,"ET12","GambelaPeoples"
"851","42",2724.99516499266,2724.99516499266,"ET12","GambelaPeoples"
"852","43",2573.5013940452,2538.6485253069,"ET12","GambelaPeoples"
"853","44",2422.00762309775,2375.00201542007,"ET12","GambelaPeoples"
"854","45",2270.51385215029,2228.78193990239,"ET12","GambelaPeoples"
"855","46",2119.02008120283,2094.71460332409,"ET12","GambelaPeoples"
"856","47",1967.52631025538,1967.52631025538,"ET12","GambelaPeoples"
"857","48",1848.94612386025,1842.93883903262,"ET12","GambelaPeoples"
"858","49",1730.36593746513,1720.65586305668,"ET12","GambelaPeoples"
"859","50",1611.78575107001,1601.37652949456,"ET12","GambelaPeoples"
"860","51",1493.20556467488,1485.79998551325,"ET12","GambelaPeoples"
"861","52",1374.62537827976,1374.62537827976,"ET12","GambelaPeoples"
"862","53",1286.39991277151,1268.74582701359,"ET12","GambelaPeoples"
"863","54",1198.17444726326,1169.83033914431,"ET12","GambelaPeoples"
"864","55",1109.948981755,1079.74189415399,"ET12","GambelaPeoples"
"865","56",1021.72351624675,1000.34347152469,"ET12","GambelaPeoples"
"866","57",933.498050738498,933.498050738498,"ET12","GambelaPeoples"
"867","58",891.172470497563,880.021410423132,"ET12","GambelaPeoples"
"868","59",848.846890256628,836.54052578896,"ET12","GambelaPeoples"
"869","60",806.521310015693,798.635171192003,"ET12","GambelaPeoples"
"870","61",764.195729774757,761.885120988283,"ET12","GambelaPeoples"
"871","62",721.870149533822,721.870149533822,"ET12","GambelaPeoples"
"872","63",667.421548543934,675.222139733628,"ET12","GambelaPeoples"
"873","64",612.972947554047,622.78140868865,"ET12","GambelaPeoples"
"874","65",558.524346564159,566.440382048826,"ET12","GambelaPeoples"
"875","66",504.075745574272,508.091485464092,"ET12","GambelaPeoples"
"876","67",449.627144584384,449.627144584384,"ET12","GambelaPeoples"
"877","68",401.944310923161,392.855019481792,"ET12","GambelaPeoples"
"878","69",354.261477261938,339.243707917024,"ET12","GambelaPeoples"
"879","70",306.578643600716,290.17704207294,"ET12","GambelaPeoples"
"880","71",258.895809939493,247.038854132402,"ET12","GambelaPeoples"
"881","72",211.21297627827,211.21297627827,"ET12","GambelaPeoples"
"882","73",193.166988966343,183.529486093525,"ET12","GambelaPeoples"
"883","74",175.121001654415,162.603442761618,"ET12","GambelaPeoples"
"884","75",157.075014342488,146.49615086612,"ET12","GambelaPeoples"
"885","76",139.029027030561,133.268914990601,"ET12","GambelaPeoples"
"886","77",120.983039718633,120.983039718633,"ET12","GambelaPeoples"
"887","78",108.414431774907,108.11839177109,"ET12","GambelaPeoples"
"888","79",95.84582383118,94.8290864180617,"ET12","GambelaPeoples"
"889","80",83.2772158874534,81.6878010669413,"ET12","GambelaPeoples"
"890","81",70.7086079437267,69.2672131251229,"ET12","GambelaPeoples"
"891","82",58.14,58.14,"ET12","GambelaPeoples"
"892","83",51.2224,48.7316689718975,"ET12","GambelaPeoples"
"893","84",44.3048,40.8790468128653,"ET12","GambelaPeoples"
"894","85",37.3872,34.2717901678843,"ET12","GambelaPeoples"
"895","86",30.4696,28.5995556819355,"ET12","GambelaPeoples"
"896","87",23.552,23.552,"ET12","GambelaPeoples"
"897","88",19.8616,18.8850006772599,"ET12","GambelaPeoples"
"898","89",16.1712,14.6193189097019,"ET12","GambelaPeoples"
"899","90",12.4808,10.841936803514,"ET12","GambelaPeoples"
"900","91",8.7904,7.63983646488408,"ET12","GambelaPeoples"
"901","92",5.1,5.09999999999999,"ET12","GambelaPeoples"
"902","93",4.196,3.27101631906293,"ET12","GambelaPeoples"
"903","94",3.292,2.047901548327,"ET12","GambelaPeoples"
"904","95",2.388,1.28727861805961,"ET12","GambelaPeoples"
"905","96",1.484,0.84577045852815,"ET12","GambelaPeoples"
"906","97",0.58,0.579999999999999,"ET12","GambelaPeoples"
"907","98",0.386666666666667,0.368688538182945,"ET12","GambelaPeoples"
"908","99",0.193333333333333,0.178950830546356,"ET12","GambelaPeoples"
"909","100",0,-1.11022302462516e-16,"ET12","GambelaPeoples"
"910","<1",4146.41065514832,4146.41065514832,"ET13","HarariPeople"
"911","1",3988.92095200344,3983.64029096644,"ET13","HarariPeople"
"912","2",3831.43124885855,3831.43124885855,"ET13","HarariPeople"
"913","3",3718.55787318287,3697.69374872634,"ET13","HarariPeople"
"914","4",3605.68449750719,3579.73360178225,"ET13","HarariPeople"
"915","5",3492.81112183152,3472.20551706643,"ET13","HarariPeople"
"916","6",3379.93774615584,3369.76420361902,"ET13","HarariPeople"
"917","7",3267.06437048016,3267.06437048016,"ET13","HarariPeople"
"918","8",3199.40367225764,3161.68999591839,"ET13","HarariPeople"
"919","9",3131.74297403513,3062.94213511577,"ET13","HarariPeople"
"920","10",3064.08227581261,2983.05111248279,"ET13","HarariPeople"
"921","11",2996.4215775901,2934.24725242991,"ET13","HarariPeople"
"922","12",2928.76087936758,2928.76087936758,"ET13","HarariPeople"
"923","13",2996.73415145873,2973.13811423862,"ET13","HarariPeople"
"924","14",3064.70742354988,3051.18826411521,"ET13","HarariPeople"
"925","15",3132.68069564104,3141.03643260185,"ET13","HarariPeople"
"926","16",3200.65396773219,3220.80772330306,"ET13","HarariPeople"
"927","17",3268.62723982334,3268.62723982334,"ET13","HarariPeople"
"928","18",3224.33329051971,3268.89473102671,"ET13","HarariPeople"
"929","19",3180.03934121608,3231.10852681512,"ET13","HarariPeople"
"930","20",3135.74539191246,3171.04160235004,"ET13","HarariPeople"
"931","21",3091.45144260883,3104.46693279291,"ET13","HarariPeople"
"932","22",3047.1574933052,3047.1574933052,"ET13","HarariPeople"
"933","23",3000.21258634388,3009.77257969588,"ET13","HarariPeople"
"934","24",2953.26767938255,2982.51677036399,"ET13","HarariPeople"
"935","25",2906.32277242123,2950.4809643561,"ET13","HarariPeople"
"936","26",2859.3778654599,2898.75606071877,"ET13","HarariPeople"
"937","27",2812.43295849858,2812.43295849858,"ET13","HarariPeople"
"938","28",2656.11819067178,2682.12922221473,"ET13","HarariPeople"
"939","29",2499.80342284499,2520.56907827699,"ET13","HarariPeople"
"940","30",2343.48865501819,2346.00341856778,"ET13","HarariPeople"
"941","31",2187.1738871914,2176.68313496951,"ET13","HarariPeople"
"942","32",2030.8591193646,2030.8591193646,"ET13","HarariPeople"
"943","33",1961.31250286935,1921.90355771357,"ET13","HarariPeople"
"944","34",1891.7658863741,1843.67381228938,"ET13","HarariPeople"
"945","35",1822.21926987886,1785.14853944307,"ET13","HarariPeople"
"946","36",1752.67265338361,1735.30639552571,"ET13","HarariPeople"
"947","37",1683.12603688836,1683.12603688836,"ET13","HarariPeople"
"948","38",1606.25042057544,1619.96487156315,"ET13","HarariPeople"
"949","39",1529.37480426252,1546.69531430655,"ET13","HarariPeople"
"950","40",1452.4991879496,1466.56853155608,"ET13","HarariPeople"
"951","41",1375.62357163668,1382.83568974931,"ET13","HarariPeople"
"952","42",1298.74795532375,1298.74795532375,"ET13","HarariPeople"
"953","43",1233.97549758598,1217.46136629622,"ET13","HarariPeople"
"954","44",1169.20303984821,1141.75144700051,"ET13","HarariPeople"
"955","45",1104.43058211043,1074.29859334968,"ET13","HarariPeople"
"956","46",1039.65812437266,1017.78320125678,"ET13","HarariPeople"
"957","47",974.885666634886,974.885666634886,"ET13","HarariPeople"
"958","48",953.320371933876,946.7550212417,"ET13","HarariPeople"
"959","49",931.755077232866,928.414840213583,"ET13","HarariPeople"
"960","50",910.189782531856,913.357334531555,"ET13","HarariPeople"
"961","51",888.624487830846,895.074715176634,"ET13","HarariPeople"
"962","52",867.059193129836,867.059193129836,"ET13","HarariPeople"
"963","53",823.738383196889,825.180897105075,"ET13","HarariPeople"
"964","54",780.417573263942,774.821626747838,"ET13","HarariPeople"
"965","55",737.096763330994,723.741099436509,"ET13","HarariPeople"
"966","56",693.775953398047,679.699032549468,"ET13","HarariPeople"
"967","57",650.4551434651,650.4551434651,"ET13","HarariPeople"
"968","58",652.709032463132,641.080558482814,"ET13","HarariPeople"
"969","59",654.962921461163,645.892039586135,"ET13","HarariPeople"
"970","60",657.216810459195,656.517757679614,"ET13","HarariPeople"
"971","61",659.470699457226,664.585883667804,"ET13","HarariPeople"
"972","62",661.724588455258,661.724588455258,"ET13","HarariPeople"
"973","63",625.670742266698,641.889983598301,"ET13","HarariPeople"
"974","64",589.616896078138,608.349943260351,"ET13","HarariPeople"
"975","65",553.563049889578,566.700282256599,"ET13","HarariPeople"
"976","66",517.509203701018,522.536815402238,"ET13","HarariPeople"
"977","67",481.455357512458,481.455357512458,"ET13","HarariPeople"
"978","68",456.307985547035,447.752417615422,"ET13","HarariPeople"
"979","69",431.160613581612,420.527281591176,"ET13","HarariPeople"
"980","70",406.013241616188,397.579929532736,"ET13","HarariPeople"
"981","71",380.865869650765,376.710341533119,"ET13","HarariPeople"
"982","72",355.718497685342,355.718497685342,"ET13","HarariPeople"
"983","73",332.176946246884,332.933066054529,"ET13","HarariPeople"
"984","74",308.635394808425,308.797466594233,"ET13","HarariPeople"
"985","75",285.093843369967,284.283807230114,"ET13","HarariPeople"
"986","76",261.552291931508,260.364195887833,"ET13","HarariPeople"
"987","77",238.01074049305,238.01074049305,"ET13","HarariPeople"
"988","78",220.04859239444,217.911072330388,"ET13","HarariPeople"
"989","79",202.08644429583,199.614916120319,"ET13","HarariPeople"
"990","80",184.12429619722,182.387519942275,"ET13","HarariPeople"
"991","81",166.16214809861,165.494131875691,"ET13","HarariPeople"
"992","82",148.2,148.2,"ET13","HarariPeople"
"993","83",130.5568,130.010229464515,"ET13","HarariPeople"
"994","84",112.9136,111.389353698064,"ET13","HarariPeople"
"995","85",95.2704,93.0417631993556,"ET13","HarariPeople"
"996","86",77.6272,75.6718484670984,"ET13","HarariPeople"
"997","87",59.984,59.984,"ET13","HarariPeople"
"998","88",50.5672,46.5343729439952,"ET13","HarariPeople"
"999","89",41.1504,35.2861810339251,"ET13","HarariPeople"
"1000","90",31.7336,26.0544026518573,"ET13","HarariPeople"
"1001","91",22.3168,18.6540161798597,"ET13","HarariPeople"
"1002","92",12.9,12.9,"ET13","HarariPeople"
"1003","93",10.6216,8.60059875950471,"ET13","HarariPeople"
"1004","94",8.3432,5.53712216623602,"ET13","HarariPeople"
"1005","95",6.0648,3.48414619321499,"ET13","HarariPeople"
"1006","96",3.7864,2.21624681346263,"ET13","HarariPeople"
"1007","97",1.508,1.508,"ET13","HarariPeople"
"1008","98",1.33866666666667,1.15298414482736,"ET13","HarariPeople"
"1009","99",1.16933333333333,1.02078731586188,"ET13","HarariPeople"
"1010","100",1,1,"ET13","HarariPeople"
"1011","<1",31779.3769936189,31779.3769936189,"ET14","AddisAbeba"
"1012","1",30572.326111326,30533.6298368235,"ET14","AddisAbeba"
"1013","2",29365.275229033,29365.275229033,"ET14","AddisAbeba"
"1014","3",28852.8665459435,28346.9865366385,"ET14","AddisAbeba"
"1015","4",28340.457862854,27532.5603955752,"ET14","AddisAbeba"
"1016","5",27828.0491797646,26971.0742591644,"ET14","AddisAbeba"
"1017","6",27315.6404966751,26711.6055807274,"ET14","AddisAbeba"
"1018","7",26803.2318135856,26803.2318135856,"ET14","AddisAbeba"
"1019","8",28862.5191241519,27317.8637778832,"ET14","AddisAbeba"
"1020","9",30921.8064347182,28418.7457610562,"ET14","AddisAbeba"
"1021","10",32981.0937452846,30291.9554173636,"ET14","AddisAbeba"
"1022","11",35040.3810558509,33123.5704010643,"ET14","AddisAbeba"
"1023","12",37099.6683664172,37099.6683664172,"ET14","AddisAbeba"
"1024","13",42307.3250120562,42266.149613902,"ET14","AddisAbeba"
"1025","14",47514.9816576951,48108.2050288809,"ET14","AddisAbeba"
"1026","15",52722.6383033341,53970.8481429369,"ET14","AddisAbeba"
"1027","16",57930.294948973,59199.0924876529,"ET14","AddisAbeba"
"1028","17",63137.951594612,63137.951594612,"ET14","AddisAbeba"
"1029","18",63164.5226711178,65314.0699138665,"ET14","AddisAbeba"
"1030","19",63191.0937476235,65980.6155693469,"ET14","AddisAbeba"
"1031","20",63217.6648241293,65572.3876034528,"ET14","AddisAbeba"
"1032","21",63244.235900635,64524.1850585842,"ET14","AddisAbeba"
"1033","22",63270.8069771408,63270.8069771408,"ET14","AddisAbeba"
"1034","23",61432.7134320044,62126.5411154917,"ET14","AddisAbeba"
"1035","24",59594.6198868679,60923.6300858833,"ET14","AddisAbeba"
"1036","25",57756.5263417315,59373.8052145313,"ET14","AddisAbeba"
"1037","26",55918.432796595,57188.7978276511,"ET14","AddisAbeba"
"1038","27",54080.3392514586,54080.3392514586,"ET14","AddisAbeba"
"1039","28",49662.4069579416,49899.3112348534,"ET14","AddisAbeba"
"1040","29",45244.4746644246,45053.1972174719,"ET14","AddisAbeba"
"1041","30",40826.5423709076,40088.6310616345,"ET14","AddisAbeba"
"1042","31",36408.6100773906,35552.2466296615,"ET14","AddisAbeba"
"1043","32",31990.6777838736,31990.6777838736,"ET14","AddisAbeba"
"1044","33",30904.3501978846,29779.5326851911,"ET14","AddisAbeba"
"1045","34",29818.0226118957,28610.3166889346,"ET14","AddisAbeba"
"1046","35",28731.6950259067,28003.509449025,"ET14","AddisAbeba"
"1047","36",27645.3674399178,27479.5906193828,"ET14","AddisAbeba"
"1048","37",26559.0398539288,26559.0398539288,"ET14","AddisAbeba"
"1049","38",24610.274438577,24903.0697497874,"ET14","AddisAbeba"
"1050","39",22661.5090232252,22735.8246768978,"ET14","AddisAbeba"
"1051","40",20712.7436078734,20422.1819484031,"ET14","AddisAbeba"
"1052","41",18763.9781925216,18327.0188774461,"ET14","AddisAbeba"
"1053","42",16815.2127771698,16815.2127771698,"ET14","AddisAbeba"
"1054","43",16814.3494208464,16139.9101863136,"ET14","AddisAbeba"
"1055","44",16813.486064523,16107.3345460024,"ET14","AddisAbeba"
"1056","45",16812.6227081996,16411.9785229577,"ET14","AddisAbeba"
"1057","46",16811.7593518762,16748.3347839007,"ET14","AddisAbeba"
"1058","47",16810.8959955528,16810.8959955528,"ET14","AddisAbeba"
"1059","48",16041.0265865093,16379.2550590406,"ET14","AddisAbeba"
"1060","49",15271.1571774658,15573.4058131107,"ET14","AddisAbeba"
"1061","50",14501.2877684224,14598.4423309153,"ET14","AddisAbeba"
"1062","51",13731.4183593789,13659.4586856062,"ET14","AddisAbeba"
"1063","52",12961.5489503354,12961.5489503354,"ET14","AddisAbeba"
"1064","53",12822.7961049256,12645.8182641621,"ET14","AddisAbeba"
"1065","54",12684.0432595158,12597.4160297748,"ET14","AddisAbeba"
"1066","55",12545.2904141059,12637.5027157692,"ET14","AddisAbeba"
"1067","56",12406.5375686961,12587.2387907411,"ET14","AddisAbeba"
"1068","57",12267.7847232863,12267.7847232863,"ET14","AddisAbeba"
"1069","58",11348.1781505812,11558.6727676749,"ET14","AddisAbeba"
"1070","59",10428.571577876,10572.9223208745,"ET14","AddisAbeba"
"1071","60",9508.96500517091,9481.92456552735,"ET14","AddisAbeba"
"1072","61",8589.35843246577,8457.07068427535,"ET14","AddisAbeba"
"1073","62",7669.75185976064,7669.75185976064,"ET14","AddisAbeba"
"1074","63",7534.79932437411,7240.96018824215,"ET14","AddisAbeba"
"1075","64",7399.84678898758,7090.09142044632,"ET14","AddisAbeba"
"1076","65",7264.89425360104,7086.14222071647,"ET14","AddisAbeba"
"1077","66",7129.94171821451,7098.10925339592,"ET14","AddisAbeba"
"1078","67",6994.98918282798,6994.98918282798,"ET14","AddisAbeba"
"1079","68",6491.91263945895,6680.27180081749,"ET14","AddisAbeba"
"1080","69",5988.83609608992,6195.41940901533,"ET14","AddisAbeba"
"1081","70",5485.75955272088,5616.3874365339,"ET14","AddisAbeba"
"1082","71",4982.68300935185,5019.1313124856,"ET14","AddisAbeba"
"1083","72",4479.60646598282,4479.60646598282,"ET14","AddisAbeba"
"1084","73",4172.74919761614,4054.87975580647,"ET14","AddisAbeba"
"1085","74",3865.89192924945,3726.4637594115,"ET14","AddisAbeba"
"1086","75",3559.03466088277,3456.98248392136,"ET14","AddisAbeba"
"1087","76",3252.17739251608,3209.05993645951,"ET14","AddisAbeba"
"1088","77",2945.3201241494,2945.3201241494,"ET14","AddisAbeba"
"1089","78",2623.70009931952,2638.43519540093,"ET14","AddisAbeba"
"1090","79",2302.08007448964,2301.2698637697,"ET14","AddisAbeba"
"1091","80",1980.46004965976,1956.73698409778,"ET14","AddisAbeba"
"1092","81",1658.84002482988,1627.74941122719,"ET14","AddisAbeba"
"1093","82",1337.22,1337.22,"ET14","AddisAbeba"
"1094","83",1177.8944,1102.27917895435,"ET14","AddisAbeba"
"1095","84",1018.5688,916.927671412833,"ET14","AddisAbeba"
"1096","85",859.2432,769.383774394139,"ET14","AddisAbeba"
"1097","86",699.9176,647.865784916964,"ET14","AddisAbeba"
"1098","87",540.592,540.592,"ET14","AddisAbeba"
"1099","88",455.8436,438.271304346161,"ET14","AddisAbeba"
"1100","89",371.0952,341.574933395234,"ET14","AddisAbeba"
"1101","90",286.3468,253.664710271227,"ET14","AddisAbeba"
"1102","91",201.5984,177.702458098146,"ET14","AddisAbeba"
"1103","92",116.85,116.85,"ET14","AddisAbeba"
"1104","93",96.2408,73.1804036610061,"ET14","AddisAbeba"
"1105","94",75.6316,44.4117150062312,"ET14","AddisAbeba"
"1106","95",55.0224,27.1732245209532,"ET14","AddisAbeba"
"1107","96",34.4132,18.0942226904501,"ET14","AddisAbeba"
"1108","97",13.804,13.804,"ET14","AddisAbeba"
"1109","98",12.2026666666667,11.4148502081495,"ET14","AddisAbeba"
"1110","99",10.6013333333333,9.97108016651957,"ET14","AddisAbeba"
"1111","100",9,9,"ET14","AddisAbeba"
"1112","<1",7130.30684985965,7130.30684985965,"ET15","DireDawa"
"1113","1",6859.483529713,6849.20342733136,"ET15","DireDawa"
"1114","2",6588.66020956635,6588.66020956635,"ET15","DireDawa"
"1115","3",6404.31651923179,6364.06130051982,"ET15","DireDawa"
"1116","4",6219.97282889723,6170.08640091457,"ET15","DireDawa"
"1117","5",6035.62913856268,5996.2391106653,"ET15","DireDawa"
"1118","6",5851.28544822812,5832.02302968673,"ET15","DireDawa"
"1119","7",5666.94175789356,5666.94175789356,"ET15","DireDawa"
"1120","8",5585.68014409899,5496.89449644208,"ET15","DireDawa"
"1121","9",5504.41853030442,5343.36285145487,"ET15","DireDawa"
"1122","10",5423.15691650986,5234.22403029613,"ET15","DireDawa"
"1123","11",5341.89530271529,5197.35524033002,"ET15","DireDawa"
"1124","12",5260.63368892072,5260.63368892072,"ET15","DireDawa"
"1125","13",5487.62280196069,5438.66172332159,"ET15","DireDawa"
"1126","14",5714.61191500066,5692.94225034272,"ET15","DireDawa"
"1127","15",5941.60102804064,5971.70331668341,"ET15","DireDawa"
"1128","16",6168.59014108061,6223.17296904294,"ET15","DireDawa"
"1129","17",6395.57925412058,6395.57925412058,"ET15","DireDawa"
"1130","18",6324.40756595968,6451.39085068411,"ET15","DireDawa"
"1131","19",6253.23587779879,6410.03896577524,"ET15","DireDawa"
"1132","20",6182.06418963789,6305.19543850415,"ET15","DireDawa"
"1133","21",6110.892501477,6170.53210798104,"ET15","DireDawa"
"1134","22",6039.7208133161,6039.7208133161,"ET15","DireDawa"
"1135","23",5911.5872337687,5936.65014297039,"ET15","DireDawa"
"1136","24",5783.45365422129,5846.07568280844,"ET15","DireDawa"
"1137","25",5655.32007467389,5742.96976804564,"ET15","DireDawa"
"1138","26",5527.18649512648,5602.30473389739,"ET15","DireDawa"
"1139","27",5399.05291557908,5399.05291557908,"ET15","DireDawa"
"1140","28",5088.43726476192,5118.41025524626,"ET15","DireDawa"
"1141","29",4777.82161394477,4786.46712281502,"ET15","DireDawa"
"1142","30",4467.20596312761,4439.53749514162,"ET15","DireDawa"
"1143","31",4156.59031231046,4113.9353490823,"ET15","DireDawa"
"1144","32",3845.9746614933,3845.9746614933,"ET15","DireDawa"
"1145","33",3735.33291185617,3661.17727821276,"ET15","DireDawa"
"1146","34",3624.69116221904,3541.89652100636,"ET15","DireDawa"
"1147","35",3514.04941258192,3459.69358062167,"ET15","DireDawa"
"1148","36",3403.40766294479,3386.12964780625,"ET15","DireDawa"
"1149","37",3292.76591330766,3292.76591330766,"ET15","DireDawa"
"1150","38",3118.34150529026,3158.25998372539,"ET15","DireDawa"
"1151","39",2943.91709727287,2989.65512906653,"ET15","DireDawa"
"1152","40",2769.49268925547,2801.09103519012,"ET15","DireDawa"
"1153","41",2595.06828123808,2606.70738795516,"ET15","DireDawa"
"1154","42",2420.64387322068,2420.64387322068,"ET15","DireDawa"
"1155","43",2302.98941530704,2254.81901117794,"ET15","DireDawa"
"1156","44",2185.33495739341,2112.26665934722,"ET15","DireDawa"
"1157","45",2067.68049947977,1993.79950958105,"ET15","DireDawa"
"1158","46",1950.02604156613,1900.23025373197,"ET15","DireDawa"
"1159","47",1832.3715836525,1832.3715836525,"ET15","DireDawa"
"1160","48",1791.59749685705,1788.80675051547,"ET15","DireDawa"
"1161","49",1750.8234100616,1759.20124277491,"ET15","DireDawa"
"1162","50",1710.04932326615,1730.99110820513,"ET15","DireDawa"
"1163","51",1669.2752364707,1691.61239458047,"ET15","DireDawa"
"1164","52",1628.50114967525,1628.50114967525,"ET15","DireDawa"
"1165","53",1527.96012245357,1533.96204034798,"ET15","DireDawa"
"1166","54",1427.41909523189,1419.77420979399,"ET15","DireDawa"
"1167","55",1326.87806801021,1302.58542029279,"ET15","DireDawa"
"1168","56",1226.33704078853,1199.0434341239,"ET15","DireDawa"
"1169","57",1125.79601356685,1125.79601356685,"ET15","DireDawa"
"1170","58",1118.10598725706,1093.81649535935,"ET15","DireDawa"
"1171","59",1110.41596094727,1091.38051407196,"ET15","DireDawa"
"1172","60",1102.72593463749,1101.08927873342,"ET15","DireDawa"
"1173","61",1095.0359083277,1105.54399837249,"ET15","DireDawa"
"1174","62",1087.34588201791,1087.34588201791,"ET15","DireDawa"
"1175","63",1011.69404900342,1034.38799182323,"ET15","DireDawa"
"1176","64",936.042215988933,955.730802441161,"ET15","DireDawa"
"1177","65",860.390382974445,865.726641649181,"ET15","DireDawa"
"1178","66",784.738549959956,778.727837224786,"ET15","DireDawa"
"1179","67",709.086716945468,709.086716945468,"ET15","DireDawa"
"1180","68",687.767408723681,666.986907195912,"ET15","DireDawa"
"1181","69",666.448100501894,645.937228789582,"ET15","DireDawa"
"1182","70",645.128792280106,635.277801147137,"ET15","DireDawa"
"1183","71",623.809484058319,624.348743689234,"ET15","DireDawa"
"1184","72",602.490175836532,602.490175836532,"ET15","DireDawa"
"1185","73",549.261900660692,562.083736526355,"ET15","DireDawa"
"1186","74",496.033625484853,507.677142762691,"ET15","DireDawa"
"1187","75",442.805350309013,446.859631066196,"ET15","DireDawa"
"1188","76",389.577075133174,387.220437957526,"ET15","DireDawa"
"1189","77",336.348799957334,336.348799957334,"ET15","DireDawa"
"1190","78",314.071039965867,299.800615867824,"ET15","DireDawa"
"1191","79",291.7932799744,274.998433617393,"ET15","DireDawa"
"1192","80",269.515519982934,257.331463415982,"ET15","DireDawa"
"1193","81",247.237759991467,242.188915473537,"ET15","DireDawa"
"1194","82",224.96,224.96,"ET15","DireDawa"
"1195","83",198.1472,202.191957069204,"ET15","DireDawa"
"1196","84",171.3344,175.064146210533,"ET15","DireDawa"
"1197","85",144.5216,145.91395681726,"ET15","DireDawa"
"1198","86",117.7088,117.078778282658,"ET15","DireDawa"
"1199","87",90.896,90.896,"ET15","DireDawa"
"1200","88",76.6468,69.2075974335156,"ET15","DireDawa"
"1201","89",62.3976,51.8738903312607,"ET15","DireDawa"
"1202","90",48.1484,38.2597845122481,"ET15","DireDawa"
"1203","91",33.8992,27.7301857954903,"ET15","DireDawa"
"1204","92",19.65,19.65,"ET15","DireDawa"
"1205","93",16.184,13.4525971967338,"ET15","DireDawa"
"1206","94",12.718,8.8452044644243,"ET15","DireDawa"
"1207","95",9.252,5.60351313374784,"ET15","DireDawa"
"1208","96",5.786,3.50321453538092,"ET15","DireDawa"
"1209","97",2.32,2.31999999999999,"ET15","DireDawa"
"1210","98",2.21333333333333,1.82845811463197,"ET15","DireDawa"
"1211","99",2.10666666666667,1.79876649170558,"ET15","DireDawa"
"1212","100",2,2,"ET15","DireDawa"
