"","Scenario_ID","Year","Month","WeeksPerYr","HrsPerWeek","CI05","CI25","CI50","CI75","CI95","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"117","BasicModel",2030,9,48,32,223.516666666667,244.895833333333,261.186666666667,272.183333333333,302.5325,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"118","BasicModel",2030,10,48,32,226.3425,248.725,264.892333333333,275.795833333333,306.845,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"119","BasicModel",2030,11,48,32,226.673333333333,249.933333333333,265.917333333333,277.720833333333,307.71,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"120","BasicModel",2030,12,48,32,222.5525,245.3625,262.133,274.454166666667,303.2625,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"121","BasicModel",2031,1,48,32,223.546666666667,248.995833333333,265.298666666667,276.695833333334,311.238333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"122","BasicModel",2031,2,48,32,227.14,252.3125,269.722,282.1625,315.098333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"123","BasicModel",2031,3,48,32,228.695833333333,254.9375,271.203333333333,284.3,315.37,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"124","BasicModel",2031,4,48,32,225.856666666667,250.666666666667,267.012,279.704166666667,310.765833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"125","BasicModel",2031,5,48,32,222.379166666667,245.791666666667,262.198666666667,274.116666666667,305.441666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"126","BasicModel",2031,6,48,32,220.671666666667,242.645833333333,258.990666666667,270.441666666667,302.163333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"127","BasicModel",2031,7,48,32,221.555833333333,242.716666666667,259.192666666667,268.529166666667,303.083333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"128","BasicModel",2031,8,48,32,219.878333333333,241.058333333333,257.431666666667,267.458333333333,301.1275,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"129","BasicModel",2031,9,48,32,225.258333333333,247.345833333333,263.839,274.108333333333,308.904166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"130","BasicModel",2031,10,48,32,228.2475,250.970833333333,267.491666666667,277.4125,313.275833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"131","BasicModel",2031,11,48,32,228.275,251.929166666667,268.449666666667,279.158333333333,314.23,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"132","BasicModel",2031,12,48,32,224.21,247.725,264.542333333333,274.220833333333,309.12,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"133","BasicModel",2032,1,48,32,225.823333333333,249.341666666667,268.448666666667,279.379166666667,308.481666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"134","BasicModel",2032,2,48,32,230.590833333333,253.279166666667,272.792333333333,283.820833333333,311.695,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"135","BasicModel",2032,3,48,32,232.7175,255.245833333334,274.295666666667,286.4,311.276666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"136","BasicModel",2032,4,48,32,229.9225,251.754166666667,270.077333333333,282.066666666667,306.571666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"137","BasicModel",2032,5,48,32,226.660833333333,246.925,265.246666666667,276.1875,301.28,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"138","BasicModel",2032,6,48,32,225.110833333333,244.008333333333,262.027,272.7875,298.06,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"139","BasicModel",2032,7,48,32,226.4075,244.320833333333,262.233666666667,273.416666666667,299.185,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"140","BasicModel",2032,8,48,32,224.305,242.416666666667,260.439,271.454166666667,297.423333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"141","BasicModel",2032,9,48,32,229.715833333333,248.329166666667,266.869666666667,278.445833333333,304.714166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"142","BasicModel",2032,10,48,32,232.638333333333,252.1625,270.505,281.6875,309.2775,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"143","BasicModel",2032,11,48,32,232.295833333333,253.520833333333,271.465333333333,282.845833333334,310.178333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"144","BasicModel",2032,12,48,32,227.403333333333,249.341666666667,267.551666666667,278.175,305.465,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"145","BasicModel",2033,1,48,32,229.473333333333,253.295833333333,271.688333333333,282.625,313.64,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"146","BasicModel",2033,2,48,32,232.2525,258.5625,276.214333333333,288.045833333333,317.99,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"147","BasicModel",2033,3,48,32,233.496666666667,259.2375,277.859333333333,290.7625,320.891666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"148","BasicModel",2033,4,48,32,230.670833333333,255.291666666667,273.727,286.258333333333,317.145,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"149","BasicModel",2033,5,48,32,227.4175,250.55,268.962,280.975,312.2275,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"150","BasicModel",2033,6,48,32,225.7725,247.354166666667,265.822666666667,277.679166666667,308.9525,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"151","BasicModel",2033,7,48,32,227.105833333333,247.341666666667,266.054333333333,277.5625,309.599166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"152","BasicModel",2033,8,48,32,224.829166666667,245.654166666667,264.209333333333,276.058333333333,307.854166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"153","BasicModel",2033,9,48,32,230.295,252.0375,270.618,283.254166666667,315.255,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"154","BasicModel",2033,10,48,32,233.330833333333,254.991666666667,274.162666666667,286.166666666667,319.255,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"155","BasicModel",2033,11,48,32,233.360833333333,255.9625,275.007,286.408333333333,319.071666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"156","BasicModel",2033,12,48,32,228.881666666667,252.858333333333,270.975333333333,282.995833333333,314.2875,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"157","BasicModel",2034,1,48,32,232.6325,256.679166666667,274.997666666667,288.566666666667,322.348333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"158","BasicModel",2034,2,48,32,235.161666666667,261.1875,279.594333333333,295.866666666667,326.72,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"159","BasicModel",2034,3,48,32,235.6475,262.525,281.275666666667,298.866666666667,329.263333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"160","BasicModel",2034,4,48,32,232.753333333333,258.129166666667,277.191666666667,294.291666666667,325.07,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"161","BasicModel",2034,5,48,32,229.831666666667,253.595833333333,272.463333333333,289.258333333333,319.539166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"162","BasicModel",2034,6,48,32,227.840833333333,250.104166666667,269.378333333333,286,316.3225,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"163","BasicModel",2034,7,48,32,228.108333333333,250.5125,269.665333333333,286.279166666667,317.103333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"164","BasicModel",2034,8,48,32,227.076666666667,249.158333333333,267.773666666667,284.55,315.3925,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"165","BasicModel",2034,9,48,32,232.114166666667,254.783333333333,274.238333333333,291.716666666667,322.620833333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"166","BasicModel",2034,10,48,32,235.1525,257.920833333333,277.840666666667,294.8125,326.478333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"167","BasicModel",2034,11,48,32,235.7275,259.216666666667,278.642333333333,295.170833333333,326.449166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"168","BasicModel",2034,12,48,32,231.998333333333,255.8375,274.477333333333,291.195833333333,321.975,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"169","BasicModel",2035,1,48,32,230.505833333333,258.970833333333,277.623333333333,300.85,323.640833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"170","BasicModel",2035,2,48,32,233.710833333333,263.466666666667,282.349,306.0125,327.954166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"171","BasicModel",2035,3,48,32,233.585,265.133333333333,284.190666666667,307.15,330.354166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"172","BasicModel",2035,4,48,32,230.121666666667,261.058333333333,280.153333333333,301.691666666667,327.009166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"173","BasicModel",2035,5,48,32,226.9675,257.283333333333,275.419,295.254166666667,322.295833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"174","BasicModel",2035,6,48,32,225.340833333333,254.991666666667,272.381333333333,290.7,319.500833333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"175","BasicModel",2035,7,48,32,225.818333333333,255.575,272.707,290.616666666667,319.708333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"176","BasicModel",2035,8,48,32,224.879166666667,253.45,270.779,289.295833333334,318.22,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"177","BasicModel",2035,9,48,32,229.958333333333,259.479166666667,277.251,297.083333333333,324.043333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"178","BasicModel",2035,10,48,32,233.290833333333,262.5375,280.783666666667,302.070833333333,327.215833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"179","BasicModel",2035,11,48,32,233.671666666667,263.558333333333,281.481666666667,303.654166666667,327.15,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"180","BasicModel",2035,12,48,32,230.619166666667,259.341666666667,277.264333333333,300.225,323.419166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Basic","PopValues","SeasonalityCurves","Cadres_Basic","Basic","Ethiopia",NA
"181","ComprehensiveModel",2021,1,48,32,279.064166666667,285.483333333333,290.604666666667,295.2125,304.3475,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"182","ComprehensiveModel",2021,2,48,32,284.31,292,297.334,302.354166666667,311.8125,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"183","ComprehensiveModel",2021,3,48,32,283.63,292.591666666667,297.685333333333,303.25,311.945,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"184","ComprehensiveModel",2021,4,48,32,279.705,288.8375,293.516666666667,298.829166666667,308.1,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"185","ComprehensiveModel",2021,5,48,32,275.220833333333,284.245833333334,288.787333333333,293.9625,303.4225,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"186","ComprehensiveModel",2021,6,48,32,272.3775,280.3875,285.609333333333,290.670833333333,300.554166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"187","ComprehensiveModel",2021,7,48,32,272.015833333333,279.579166666667,285.091666666667,289.804166666667,300.280833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"188","ComprehensiveModel",2021,8,48,32,271.760833333333,279.220833333333,284.887,290.0375,299.830833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"189","ComprehensiveModel",2021,9,48,32,276.914166666667,284.891666666667,290.320333333333,295.229166666667,305.585833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"190","ComprehensiveModel",2021,10,48,32,278.141666666667,285.9375,291.079333333333,295.9125,306.170833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"191","ComprehensiveModel",2021,11,48,32,278.964166666667,286.145833333333,291.494666666667,296.2125,306.2225,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"192","ComprehensiveModel",2021,12,48,32,273.359166666667,280.320833333333,285.852,290.391666666667,300.364166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"193","ComprehensiveModel",2022,1,48,32,279.0325,289.1,296.050333333333,304.016666666667,310.931666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"194","ComprehensiveModel",2022,2,48,32,284.258333333333,298.320833333333,303.442333333333,311.175,322.184166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"195","ComprehensiveModel",2022,3,48,32,282.575,298.875,303.858666666667,312.3375,322.298333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"196","ComprehensiveModel",2022,4,48,32,277.985833333333,293.820833333334,298.926,307.316666666667,317.220833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"197","ComprehensiveModel",2022,5,48,32,273.983333333333,289.025,294.080666666667,302.6875,311.826666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"198","ComprehensiveModel",2022,6,48,32,271.828333333333,285.1375,290.788,299.4375,308.846666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"199","ComprehensiveModel",2022,7,48,32,271.515,284.358333333333,290.168,299.316666666667,307.9775,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"200","ComprehensiveModel",2022,8,48,32,271.340833333333,284.291666666667,289.970333333333,299.0125,307.668333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"201","ComprehensiveModel",2022,9,48,32,276.9575,290.083333333333,295.405333333333,304.583333333333,313.905,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"202","ComprehensiveModel",2022,10,48,32,278.300833333333,291.045833333333,296.025333333333,305.004166666667,314.265,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"203","ComprehensiveModel",2022,11,48,32,278.8325,291.85,296.457,304.870833333333,313.73,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"204","ComprehensiveModel",2022,12,48,32,273.426666666667,286.191666666667,290.846333333333,299.408333333333,308.088333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"205","ComprehensiveModel",2023,1,48,32,281.3925,293.591666666667,301.437333333333,310.954166666667,319.58,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"206","ComprehensiveModel",2023,2,48,32,286.333333333333,300.720833333334,308.933333333334,318.208333333333,328.026666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"207","ComprehensiveModel",2023,3,48,32,285.954166666667,300.825,309.442,319.141666666667,328.815833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"208","ComprehensiveModel",2023,4,48,32,281.3575,295.791666666667,304.496666666667,314.291666666667,323.8475,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"209","ComprehensiveModel",2023,5,48,32,277.096666666667,290.683333333334,299.563333333334,309.358333333333,318.97,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"210","ComprehensiveModel",2023,6,48,32,274.484166666667,287.979166666667,296.219666666667,305.925,315.565833333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"211","ComprehensiveModel",2023,7,48,32,273.828333333334,287.641666666667,295.558,305.729166666667,314.570833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"212","ComprehensiveModel",2023,8,48,32,274.044166666667,287.604166666667,295.347333333333,305.645833333333,314.568333333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"213","ComprehensiveModel",2023,9,48,32,278.5625,293.083333333334,300.813333333334,311.070833333334,319.6975,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"214","ComprehensiveModel",2023,10,48,32,278.8925,293.775,301.348,311.05,319.424166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"215","ComprehensiveModel",2023,11,48,32,279.269166666667,294.320833333333,301.765333333334,311.716666666667,319.6725,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"216","ComprehensiveModel",2023,12,48,32,274.014166666667,288.104166666667,296.183,305.8875,313.624166666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"217","ComprehensiveModel",2024,1,48,32,282.981666666667,298.8875,306.498666666667,316.758333333333,326.041666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"218","ComprehensiveModel",2024,2,48,32,287.599166666667,307.679166666667,314.152,325.891666666667,334.780833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"219","ComprehensiveModel",2024,3,48,32,288.023333333334,306.766666666667,314.742333333333,326.875,336.136666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"220","ComprehensiveModel",2024,4,48,32,283.436666666667,301.8375,309.678,321.541666666667,330.595833333333,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"221","ComprehensiveModel",2024,5,48,32,278.978333333333,297.620833333334,304.715,316.166666666667,324.940833333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"222","ComprehensiveModel",2024,6,48,32,275.1375,294.495833333334,301.342,312.804166666667,321.7925,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"223","ComprehensiveModel",2024,7,48,32,274.195833333334,294.020833333334,300.661,312.383333333333,321.518333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"224","ComprehensiveModel",2024,8,48,32,274.276666666667,293.558333333334,300.437333333333,311.85,320.753333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"225","ComprehensiveModel",2024,9,48,32,278.419166666667,299.391666666667,305.947333333333,318.3625,327.1425,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"226","ComprehensiveModel",2024,10,48,32,278.369166666667,299.716666666667,306.489333333333,319.495833333333,328.7925,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"227","ComprehensiveModel",2024,11,48,32,278.696666666667,300.0375,306.871666666667,319.783333333333,329.186666666667,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
"228","ComprehensiveModel",2024,12,48,32,274.245,294.3125,301.146666666667,313.35,322.308333333334,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Ethiopia",NA
