"","Scenario_ID","Year","Task_ID","ServiceCat","ClinicalOrNon","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"48","ComprehensiveModel",2021,"DPC.Oph.139","NCDs","Clinical",10.2783333333333,11.5291666666667,12.8216666666667,14.0583333333333,16.1925,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"49","ComprehensiveModel",2021,"DPC.Oph.141","NCDs","Clinical",3.11333333333333,3.4625,3.9195,4.275,5.0675,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"50","ComprehensiveModel",2021,"DPC.OutPt.152","NCDs","Clinical",17.9075,19.4333333333333,21.1413333333333,22.3958333333333,24.6041666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"51","ComprehensiveModel",2021,"DPC.STI.101","HIV","Clinical",1.89833333333333,2.26666666666667,2.46666666666667,2.65416666666667,3.085,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"52","ComprehensiveModel",2021,"DPC.STI.93A","Sexual health","Clinical",0.5825,0.65,0.722,0.8,0.918333333333332,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"53","ComprehensiveModel",2021,"DPC.STI.93B","Sexual health","Clinical",0.349166666666667,0.4,0.435,0.483333333333333,0.55,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"54","ComprehensiveModel",2021,"DPC.STI.95","Sexual health","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"55","ComprehensiveModel",2021,"DPC.STI.96","HIV","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"56","ComprehensiveModel",2021,"DPC.STI.99","HIV","Clinical",0.0166666666666667,0.0166666666666667,0.0168458781362007,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"57","ComprehensiveModel",2021,"DPC.TB.108A","Tuberculosis","Clinical",0.883333333333333,1.01666666666667,1.15001388888889,1.26666666666667,1.46666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"58","ComprehensiveModel",2021,"DPC.TB.108B","Tuberculosis","Clinical",0.1,0.116666666666667,0.137305555555556,0.15,0.183333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"59","ComprehensiveModel",2021,"DPC.TB.109","Tuberculosis","Clinical",4.69666666666667,5.1625,5.77366666666667,6.25,7.3175,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"60","ComprehensiveModel",2021,"FH.EPI.32B","Immunization","Clinical",3.05,3.45,3.77152777777778,4.06666666666667,4.58333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"61","ComprehensiveModel",2021,"FH.EPI.32C","Immunization","Clinical",0.716666666666667,0.816666666666667,0.938666666666667,1.03333333333333,1.25,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"62","ComprehensiveModel",2021,"FH.EPI.33","Immunization","Clinical",1.26666666666667,1.36666666666667,1.46066666666667,1.55,1.68416666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"63","ComprehensiveModel",2021,"FH.EPI.34","Immunization","Clinical",0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"64","ComprehensiveModel",2021,"FH.FP.38A","Family planning","Clinical",0.316666666666667,0.35,0.3985,0.45,0.484166666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"65","ComprehensiveModel",2021,"FH.FP.38B","Family planning","Clinical",2.4,2.66666666666667,2.9535,3.15416666666667,3.55166666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"66","ComprehensiveModel",2021,"FH.FP.38C","Family planning","Clinical",0.45,0.5,0.546333333333333,0.6,0.666666666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
